Size,Interval,CondNum,NoiseLevel,Iter,Rec_l1,Rec_l2,Time_ms,U_err,S_err,V_err
5x4,[0;1000],15.578,1e-20,30,4.85723e-16,1.35264e-16,6.1788,2.86533e-19,8.39147e-17,2.1514e-19
5x4,[0;1000],15.578,1e-20,50,2.01228e-16,6.39264e-17,16.1754,3.62451e-19,7.91916e-17,2.57498e-19
5x4,[0;1000],15.578,1e-20,100,2.3679e-16,8.43127e-17,21.8078,3.96339e-19,3.46945e-18,3.36365e-19

5x4,[0;1000],15.578,1e-15,1,3.07046e-16,1.16485e-16,0.2035,4.66628e-19,0,3.76799e-19
5x4,[0;1000],15.578,1e-15,5,3.07913e-16,1.00363e-16,0.9826,4.01404e-19,1.27947e-16,3.52626e-19
5x4,[0;1000],15.578,1e-15,10,4.13732e-16,1.34944e-16,1.9542,3.9238e-19,1.2586e-16,3.10232e-19
5x4,[0;1000],15.578,1e-15,20,3.96384e-16,1.31041e-16,3.9108,4.12518e-19,6.3596e-17,3.39625e-19
5x4,[0;1000],15.578,1e-15,30,7.08635e-16,2.02987e-16,5.8738,3.53731e-19,2.00899e-16,2.89403e-19
5x4,[0;1000],15.578,1e-15,50,4.01588e-16,1.12346e-16,9.6888,3.73925e-19,8.50545e-17,2.50263e-19
5x4,[0;1000],15.578,1e-15,100,5.7853e-16,1.75715e-16,19.2558,3.64724e-19,1.6657e-16,3.23562e-19

5x4,[0;1000],15.578,1e-10,1,5.01335e-16,1.48022e-16,0.2032,4.04595e-19,1.14492e-16,2.95059e-19
5x4,[0;1000],15.578,1e-10,5,4.95264e-16,1.55141e-16,0.9852,3.83623e-19,5.92859e-17,4.01347e-19
5x4,[0;1000],15.578,1e-10,10,3.20924e-16,9.56618e-17,1.9567,4.02547e-19,5.81585e-17,2.79064e-19
5x4,[0;1000],15.578,1e-10,20,2.74954e-16,7.87199e-17,3.8945,3.45523e-19,8.03984e-17,2.05534e-19
5x4,[0;1000],15.578,1e-10,30,4.5363e-16,1.42059e-16,6.0109,3.38339e-19,1.25333e-16,2.08198e-19
5x4,[0;1000],15.578,1e-10,50,5.47305e-16,1.47872e-16,9.6341,3.39693e-19,1.38778e-17,1.97793e-19
5x4,[0;1000],15.578,1e-10,100,3.42608e-16,9.76427e-17,19.4659,4.85059e-19,5.72196e-17,3.82604e-19

5x4,[0;1000],15.578,1e-05,1,2.5424e-06,7.83836e-07,0.209,2.99127e-09,2.67367e-07,1.06429e-09
5x4,[0;1000],15.578,1e-05,5,3.06179e-16,8.66711e-17,0.985,3.76311e-19,5.72196e-17,2.23924e-19
5x4,[0;1000],15.578,1e-05,10,3.00975e-16,9.20262e-17,1.9549,4.23015e-19,6.54614e-17,2.05087e-19
5x4,[0;1000],15.578,1e-05,20,4.96998e-16,1.29679e-16,3.9175,3.97554e-19,6.44421e-17,3.44192e-19
5x4,[0;1000],15.578,1e-05,30,4.571e-16,1.48643e-16,5.8585,4.33734e-19,1.6657e-16,2.81684e-19
5x4,[0;1000],15.578,1e-05,50,4.00721e-16,1.20098e-16,9.7025,3.94306e-19,7.85813e-17,2.31982e-19
5x4,[0;1000],15.578,1e-05,100,2.75821e-16,8.81301e-17,19.7428,3.0122e-19,8.58294e-17,2.6592e-19

7x7,[0;1],2.59981,1e-20,1,1.20586e-18,2.17868e-19,0.3477,3.60003e-18,1.97328e-19,3.58447e-18
7x7,[0;1],2.59981,1e-20,5,8.19398e-19,1.66311e-19,1.6489,4.7107e-18,1.14997e-19,4.74149e-18
7x7,[0;1],2.59981,1e-20,10,1.05064e-18,1.94407e-19,3.2192,4.35334e-18,1.32787e-19,4.336e-18
7x7,[0;1],2.59981,1e-20,20,1.24069e-18,2.10836e-19,9.3135,4.00266e-18,1.45965e-19,4.01034e-18
7x7,[0;1],2.59981,1e-20,30,1.11512e-18,2.13585e-19,11.1229,5.81351e-18,9.38947e-20,5.8782e-18
7x7,[0;1],2.59981,1e-20,50,1.05974e-18,1.86837e-19,19.4668,4.13577e-18,1.35525e-19,4.19245e-18
7x7,[0;1],2.59981,1e-20,100,1.19929e-18,2.27924e-19,37.3231,5.44811e-18,1.53329e-19,5.47112e-18

7x7,[0;1],2.59981,1e-15,1,9.79911e-19,1.95074e-19,0.4398,6.76988e-18,1.21217e-19,6.7989e-18
7x7,[0;1],2.59981,1e-15,5,1.05487e-18,1.98138e-19,2.1686,7.59957e-18,2.11697e-19,7.65509e-18
7x7,[0;1],2.59981,1e-15,10,9.79276e-19,1.75276e-19,5.2123,3.60788e-18,1.14997e-19,3.63665e-18
7x7,[0;1],2.59981,1e-15,20,1.06229e-18,1.99319e-19,7.2971,5.53998e-18,1.71427e-19,5.54885e-18
7x7,[0;1],2.59981,1e-15,30,1.10845e-18,2.10082e-19,13.1204,1.73122e-18,9.77287e-20,1.78945e-18
7x7,[0;1],2.59981,1e-15,50,1.04058e-18,2.00422e-19,18.5918,5.09734e-18,8.57137e-20,5.09848e-18
7x7,[0;1],2.59981,1e-15,100,1.61201e-18,2.82745e-19,35.8039,4.88837e-18,2.02836e-19,4.9473e-18

7x7,[0;1],2.59981,1e-10,1,1.56076e-18,2.89303e-19,0.588,2.834e-18,1.35525e-19,2.86536e-18
7x7,[0;1],2.59981,1e-10,5,1.16075e-18,2.00911e-19,1.8248,2.21046e-18,1.35525e-19,2.242e-18
7x7,[0;1],2.59981,1e-10,10,1.2409e-18,2.54283e-19,4.4741,5.33984e-18,1.24211e-19,5.35692e-18
7x7,[0;1],2.59981,1e-10,20,1.23053e-18,2.14419e-19,7.8396,5.81767e-18,1.99181e-19,5.86098e-18
7x7,[0;1],2.59981,1e-10,30,9.02619e-19,1.75123e-19,10.5646,4.24251e-18,1.4846e-19,4.2572e-18
7x7,[0;1],2.59981,1e-10,50,1.31428e-18,2.46776e-19,17.5263,3.00464e-18,2.13425e-19,3.00257e-18
7x7,[0;1],2.59981,1e-10,100,1.31089e-18,2.30616e-19,36.4296,4.0959e-18,1.79795e-19,4.15573e-18

7x7,[0;1],2.59981,1e-05,1,1.04066e-08,1.9614e-09,0.5506,1.7435e-08,3.89682e-10,1.75264e-08
7x7,[0;1],2.59981,1e-05,5,1.22926e-18,2.18041e-19,2.1482,3.83442e-18,1.11757e-19,3.8292e-18
7x7,[0;1],2.59981,1e-05,10,8.90126e-19,1.64674e-19,3.9255,4.30155e-18,1.45965e-19,4.29506e-18
7x7,[0;1],2.59981,1e-05,20,1.00172e-18,2.00733e-19,8.5498,4.13387e-18,1.55707e-19,4.1842e-18
7x7,[0;1],2.59981,1e-05,30,1.09024e-18,1.94401e-19,11.809,3.68157e-18,1.81826e-19,3.72993e-18
7x7,[0;1],2.59981,1e-05,50,1.24482e-18,2.21362e-19,18.3685,5.47389e-18,7.66647e-20,5.49586e-18
7x7,[0;1],2.59981,1e-05,100,8.66197e-19,1.64248e-19,34.6237,3.42354e-18,1.4846e-19,3.47864e-18

7x7,[0;10],5.20494,1e-20,1,1.22921e-17,2.22497e-18,0.3433,4.42701e-17,1.61178e-18,4.42536e-17
7x7,[0;10],5.20494,1e-20,5,1.36338e-17,2.45132e-18,2.2063,3.21413e-17,1.65496e-18,3.21379e-17
7x7,[0;10],5.20494,1e-20,10,1.79029e-17,3.06062e-18,3.5893,2.31415e-17,1.76162e-18,2.31551e-17
7x7,[0;10],5.20494,1e-20,20,1.19127e-17,2.05163e-18,6.8733,4.94378e-17,1.7074e-18,4.94331e-17
7x7,[0;10],5.20494,1e-20,30,1.31324e-17,2.32271e-18,10.3951,3.73481e-17,1.69704e-18,3.73619e-17
7x7,[0;10],5.20494,1e-20,50,1.32273e-17,2.53022e-18,17.1686,3.41313e-17,1.81745e-18,3.41053e-17
7x7,[0;10],5.20494,1e-20,100,1.24412e-17,2.3646e-18,33.4323,4.09287e-17,1.61178e-18,4.09709e-17

7x7,[0;10],5.20494,1e-15,1,1.40946e-17,2.67311e-18,0.4421,4.09876e-17,2.31776e-18,4.09792e-17
7x7,[0;10],5.20494,1e-15,5,1.29833e-17,2.25094e-18,1.6698,1.83024e-17,1.80121e-18,1.82892e-17
7x7,[0;10],5.20494,1e-15,10,1.38371e-17,2.37773e-18,5.5087,3.06108e-17,1.17274e-18,3.05531e-17
7x7,[0;10],5.20494,1e-15,20,1.19127e-17,2.08731e-18,6.4294,2.56887e-17,1.40529e-18,2.56684e-17
7x7,[0;10],5.20494,1e-15,30,1.12079e-17,2.10518e-18,9.8993,3.43294e-17,1.28742e-18,3.42742e-17
7x7,[0;10],5.20494,1e-15,50,1.04626e-17,1.95072e-18,18.2092,2.67144e-17,1.47068e-18,2.67076e-17
7x7,[0;10],5.20494,1e-15,100,1.39456e-17,2.41976e-18,33.5613,2.98142e-17,1.71084e-18,2.97738e-17

7x7,[0;10],5.20494,1e-10,1,1.72524e-17,3.17161e-18,0.6493,3.41183e-17,2.12459e-18,3.412e-17
7x7,[0;10],5.20494,1e-10,5,1.30104e-17,2.37908e-18,2.6649,2.57661e-17,1.98738e-18,2.57061e-17
7x7,[0;10],5.20494,1e-10,10,1.05303e-17,1.96006e-18,4.3452,3.27007e-17,1.72453e-18,3.26533e-17
7x7,[0;10],5.20494,1e-10,20,1.22921e-17,2.25049e-18,6.4752,3.95264e-17,1.37142e-18,3.94987e-17
7x7,[0;10],5.20494,1e-10,30,1.07336e-17,2.03261e-18,12.3203,4.53763e-17,1.53712e-18,4.5333e-17
7x7,[0;10],5.20494,1e-10,50,1.23192e-17,2.08246e-18,19.9327,3.11521e-17,1.38846e-18,3.11514e-17
7x7,[0;10],5.20494,1e-10,100,1.17229e-17,2.19262e-18,33.628,1.93348e-17,1.06782e-18,1.93068e-17

7x7,[0;10],5.20494,1e-05,1,1.05212e-07,2.80481e-08,0.6402,3.73987e-07,7.6074e-09,3.73988e-07
7x7,[0;10],5.20494,1e-05,5,1.46096e-17,2.48525e-18,2.5603,3.82139e-17,1.91508e-18,3.81937e-17
7x7,[0;10],5.20494,1e-05,10,1.18449e-17,2.13709e-18,3.5779,4.33616e-17,1.24565e-18,4.3319e-17
7x7,[0;10],5.20494,1e-05,20,1.25496e-17,2.35907e-18,7.0771,3.11003e-17,1.38846e-18,3.10697e-17
7x7,[0;10],5.20494,1e-05,30,1.44741e-17,2.5789e-18,14.5001,2.39093e-17,1.74822e-18,2.39073e-17
7x7,[0;10],5.20494,1e-05,50,1.21973e-17,2.32528e-18,27.2429,4.09327e-17,1.57862e-18,4.08782e-17
7x7,[0;10],5.20494,1e-05,100,1.00695e-17,1.85976e-18,41.4746,4.15378e-17,1.21217e-18,4.14834e-17

7x7,[0;100],3.69478,1e-20,1,1.07444e-16,1.91419e-17,0.3487,5.95151e-18,2.3079e-17,5.9029e-18
7x7,[0;100],3.69478,1e-20,5,1.43223e-16,2.85054e-17,2.2311,8.82345e-18,1.8111e-17,8.77949e-18
7x7,[0;100],3.69478,1e-20,10,1.22081e-16,2.45916e-17,4.3123,6.19972e-18,2.3079e-17,6.19045e-18
7x7,[0;100],3.69478,1e-20,20,1.09721e-16,1.99723e-17,10.2566,6.99505e-18,2.48375e-17,6.97814e-18
7x7,[0;100],3.69478,1e-20,30,1.2425e-16,2.38835e-17,15.6189,8.30976e-18,2.40995e-17,8.28318e-18
7x7,[0;100],3.69478,1e-20,50,9.0314e-17,1.89015e-17,18.7883,5.98676e-18,2.3079e-17,5.95211e-18
7x7,[0;100],3.69478,1e-20,100,1.74557e-16,3.15892e-17,38.3604,7.85187e-18,2.42861e-17,7.81194e-18

7x7,[0;100],3.69478,1e-15,1,1.11781e-16,2.02113e-17,0.6791,7.32947e-18,3.30964e-17,7.32106e-18
7x7,[0;100],3.69478,1e-15,5,9.59519e-17,1.66886e-17,2.6631,7.85168e-18,1.47196e-17,7.83155e-18
7x7,[0;100],3.69478,1e-15,10,1.01156e-16,2.39893e-17,4.5851,7.88329e-18,2.40995e-17,7.89508e-18
7x7,[0;100],3.69478,1e-15,20,9.26993e-17,1.93824e-17,7.9998,6.66324e-18,1.56125e-17,6.63034e-18
7x7,[0;100],3.69478,1e-15,30,9.53014e-17,1.87228e-17,10.6747,6.56097e-18,2.03784e-17,6.54261e-18
7x7,[0;100],3.69478,1e-15,50,9.32414e-17,1.85452e-17,16.1347,8.92431e-18,1.78601e-17,8.91043e-18
7x7,[0;100],3.69478,1e-15,100,1.26743e-16,2.32528e-17,33.1241,7.45372e-18,1.91606e-17,7.38707e-18

7x7,[0;100],3.69478,1e-10,1,1.28261e-16,2.56016e-17,0.5864,6.62108e-18,2.58468e-17,6.60922e-18
7x7,[0;100],3.69478,1e-10,5,1.11456e-16,2.14113e-17,2.7212,7.38926e-18,1.44097e-17,7.40618e-18
7x7,[0;100],3.69478,1e-10,10,1.28153e-16,2.52752e-17,4.5771,7.5207e-18,1.99305e-17,7.49978e-18
7x7,[0;100],3.69478,1e-10,20,1.03324e-16,1.88941e-17,6.5578,6.95227e-18,2.02302e-17,6.96675e-18
7x7,[0;100],3.69478,1e-10,30,1.24141e-16,2.40759e-17,9.5725,1.0135e-17,2.2618e-17,1.01003e-17
7x7,[0;100],3.69478,1e-10,50,1.29237e-16,2.44698e-17,19.3355,6.11483e-18,1.48215e-17,6.12778e-18
7x7,[0;100],3.69478,1e-10,100,1.23274e-16,2.25078e-17,32.226,6.48651e-18,9.34177e-18,6.41145e-18

7x7,[0;100],3.69478,1e-05,1,1.27886e-06,2.75867e-07,0.3293,2.45838e-08,3.64435e-08,2.44519e-08
7x7,[0;100],3.69478,1e-05,5,1.08312e-16,2.00402e-17,1.6027,7.04579e-18,1.97027e-17,7.05053e-18
7x7,[0;100],3.69478,1e-05,10,1.16118e-16,1.97792e-17,3.2527,7.9697e-18,1.21431e-17,7.90916e-18
7x7,[0;100],3.69478,1e-05,20,1.08203e-16,2.04095e-17,9.8985,5.63261e-18,1.87639e-17,5.61829e-18
7x7,[0;100],3.69478,1e-05,30,1.23924e-16,2.39775e-17,10.7169,7.4588e-18,3.25925e-17,7.46307e-18
7x7,[0;100],3.69478,1e-05,50,1.00722e-16,1.80802e-17,15.8403,6.91393e-18,2.34027e-17,6.89975e-18
7x7,[0;100],3.69478,1e-05,100,1.19045e-16,2.12797e-17,39.1848,6.01603e-18,1.44097e-17,6.04767e-18

7x7,[0;1000],9.05146,1e-20,1,9.11597e-16,1.8068e-16,0.3857,2.58479e-17,6.9735e-17,2.57824e-17
7x7,[0;1000],9.05146,1e-20,5,7.33354e-16,1.54211e-16,1.6657,8.9187e-18,1.70109e-16,8.8268e-18
7x7,[0;1000],9.05146,1e-20,10,1.00267e-15,2.01123e-16,3.8543,1.33342e-17,1.31107e-16,1.34283e-17
7x7,[0;1000],9.05146,1e-20,20,7.83228e-16,1.58253e-16,8.4617,5.70583e-18,1.41696e-16,5.5897e-18
7x7,[0;1000],9.05146,1e-20,30,9.32414e-16,1.64115e-16,13.8773,1.89535e-17,1.68402e-16,1.88455e-17
7x7,[0;1000],9.05146,1e-20,50,7.99708e-16,1.65582e-16,23.0316,2.51223e-17,1.27947e-16,2.50341e-17
7x7,[0;1000],9.05146,1e-20,100,9.26776e-16,1.78883e-16,38.1226,1.50645e-17,8.12177e-17,1.50442e-17

7x7,[0;1000],9.05146,1e-15,1,9.48894e-16,2.032e-16,0.5091,9.03921e-18,1.28135e-16,9.12975e-18
7x7,[0;1000],9.05146,1e-15,5,8.6476e-16,1.6553e-16,2.8893,1.24669e-18,1.64351e-16,1.28281e-18
7x7,[0;1000],9.05146,1e-15,10,1.00787e-15,1.91127e-16,3.8867,7.27029e-18,1.64936e-16,7.23297e-18
7x7,[0;1000],9.05146,1e-15,20,8.57387e-16,1.55817e-16,6.8071,1.53208e-18,1.53285e-16,1.52019e-18
7x7,[0;1000],9.05146,1e-15,30,1.09981e-15,2.03296e-16,9.7082,1.90326e-18,6.50926e-17,1.90603e-18
7x7,[0;1000],9.05146,1e-15,50,1.05862e-15,2.04065e-16,16.0762,2.94191e-17,1.18775e-16,2.93664e-17
7x7,[0;1000],9.05146,1e-15,100,9.41521e-16,1.84098e-16,41.4461,7.7353e-18,9.41237e-17,7.7337e-18

7x7,[0;1000],9.05146,1e-10,1,1.13017e-15,2.24493e-16,0.3424,1.63184e-17,1.41696e-16,1.62156e-17
7x7,[0;1000],9.05146,1e-10,5,9.7795e-16,1.85344e-16,1.5867,1.12753e-18,8.32667e-17,1.18433e-18
7x7,[0;1000],9.05146,1e-10,10,8.62158e-16,1.77001e-16,3.3141,1.63248e-17,1.30923e-16,1.62263e-17
7x7,[0;1000],9.05146,1e-10,20,7.58942e-16,1.53288e-16,9.7901,4.70194e-18,1.3037e-16,4.6649e-18
7x7,[0;1000],9.05146,1e-10,30,1.06599e-15,1.9709e-16,13.9644,4.49535e-17,7.50556e-17,4.48875e-17
7x7,[0;1000],9.05146,1e-10,50,9.08995e-16,1.74217e-16,16.4649,7.7513e-18,1.19381e-16,7.68304e-18
7x7,[0;1000],9.05146,1e-10,100,8.04044e-16,1.59182e-16,34.5149,2.94385e-17,1.38256e-16,2.93985e-17

7x7,[0;1000],9.05146,1e-05,1,5.17571e-06,1.28195e-06,0.6461,3.00023e-08,2.50485e-07,3.01299e-08
7x7,[0;1000],9.05146,1e-05,5,5.94143e-16,1.38411e-16,3.0395,2.58104e-17,1.38778e-16,2.58148e-17
7x7,[0;1000],9.05146,1e-05,10,7.61977e-16,1.42052e-16,4.7208,1.5076e-18,1.32567e-16,1.36487e-18
7x7,[0;1000],9.05146,1e-05,20,8.4481e-16,1.59321e-16,7.5322,1.93686e-17,1.60046e-16,1.92965e-17
7x7,[0;1000],9.05146,1e-05,30,9.47593e-16,1.71291e-16,9.5813,1.50577e-17,1.03154e-16,1.49484e-17
7x7,[0;1000],9.05146,1e-05,50,6.72205e-16,1.34419e-16,27.0637,1.29867e-17,1.32386e-16,1.28658e-17
7x7,[0;1000],9.05146,1e-05,100,1.05515e-15,2.05936e-16,69.9101,1.26498e-17,7.07631e-17,1.26069e-17

10x10,[0;1],12.5791,1e-20,1,1.82154e-18,2.52004e-19,1.5105,3.30505e-18,1.41817e-19,3.38513e-18
10x10,[0;1],12.5791,1e-20,5,1.52847e-18,2.13251e-19,8.0733,6.36414e-18,1.51067e-19,6.30303e-18
10x10,[0;1],12.5791,1e-20,10,1.66738e-18,2.31561e-19,15.7382,4.20594e-18,1.63194e-19,4.1259e-18
10x10,[0;1],12.5791,1e-20,20,2.0333e-18,2.72583e-19,24.0031,1.25581e-18,1.44225e-19,1.259e-18
10x10,[0;1],12.5791,1e-20,30,1.91387e-18,2.4622e-19,36.5398,7.45423e-18,1.33649e-19,7.40328e-18
10x10,[0;1],12.5791,1e-20,50,1.86898e-18,2.42247e-19,55.0947,6.67845e-18,1.86316e-19,6.64031e-18
10x10,[0;1],12.5791,1e-20,100,1.86135e-18,2.41507e-19,108.406,7.54596e-18,1.4846e-19,7.47595e-18

10x10,[0;1],12.5791,1e-15,1,1.63096e-18,2.19777e-19,1.083,5.96755e-18,1.66674e-19,5.87966e-18
10x10,[0;1],12.5791,1e-15,5,1.77835e-18,2.38339e-19,4.7043,5.38031e-18,1.82834e-19,5.3258e-18
10x10,[0;1],12.5791,1e-15,10,1.6839e-18,2.25975e-19,12.4852,4.18084e-18,1.63756e-19,4.10915e-18
10x10,[0;1],12.5791,1e-15,20,1.81816e-18,2.45508e-19,24.9977,4.44004e-18,1.70353e-19,4.41068e-18
10x10,[0;1],12.5791,1e-15,30,1.80333e-18,2.35263e-19,31.8757,3.49194e-18,1.39037e-19,3.45522e-18
10x10,[0;1],12.5791,1e-15,50,1.65891e-18,2.25722e-19,47.7784,3.37619e-18,1.8094e-19,3.28413e-18
10x10,[0;1],12.5791,1e-15,100,1.98163e-18,2.46914e-19,87.0095,1.59973e-18,1.40352e-19,1.5696e-18

10x10,[0;1],12.5791,1e-10,1,2.99596e-18,3.78453e-19,1.3678,3.16594e-18,1.06928e-19,3.11808e-18
10x10,[0;1],12.5791,1e-10,5,1.65214e-18,2.17109e-19,6.1079,1.08463e-18,1.34163e-19,1.09319e-18
10x10,[0;1],12.5791,1e-10,10,1.48781e-18,1.91325e-19,7.8442,1.41052e-18,1.92618e-19,1.37343e-18
10x10,[0;1],12.5791,1e-10,20,1.96046e-18,2.44635e-19,16.0824,3.70454e-18,1.15991e-19,3.79879e-18
10x10,[0;1],12.5791,1e-10,30,1.49459e-18,2.02514e-19,23.5054,5.97959e-18,1.34846e-19,5.99496e-18
10x10,[0;1],12.5791,1e-10,50,1.98714e-18,2.69082e-19,38.4447,8.07149e-18,2.45914e-19,8.01056e-18
10x10,[0;1],12.5791,1e-10,100,1.48146e-18,2.02168e-19,90.037,4.05585e-18,1.39532e-19,3.99853e-18

10x10,[0;1],12.5791,1e-05,1,2.46886e-08,3.44139e-09,1.5045,4.95733e-08,5.42662e-10,4.96639e-08
10x10,[0;1],12.5791,1e-05,5,1.5344e-18,2.09916e-19,5.5123,1.68526e-18,1.68728e-19,1.72391e-18
10x10,[0;1],12.5791,1e-05,10,2.5339e-18,3.16068e-19,8.4145,1.56303e-18,2.00674e-19,1.54838e-18
10x10,[0;1],12.5791,1e-05,20,2.11292e-18,2.60292e-19,15.8762,3.44732e-18,1.39532e-19,3.4176e-18
10x10,[0;1],12.5791,1e-05,30,1.66569e-18,2.36496e-19,23.617,4.57327e-18,1.57466e-19,4.52115e-18
10x10,[0;1],12.5791,1e-05,50,1.33831e-18,1.81142e-19,42.6973,2.77415e-18,1.28034e-19,2.73981e-18
10x10,[0;1],12.5791,1e-05,100,1.63689e-18,2.25349e-19,85.5593,3.76404e-18,1.52879e-19,3.70989e-18

10x10,[0;10],571.383,1e-20,1,2.35933e-17,3.02556e-18,1.4619,1.67904e-17,1.48046e-18,1.69068e-17
10x10,[0;10],571.383,1e-20,5,1.824e-17,2.33723e-18,5.5234,1.61281e-17,2.54352e-18,1.63134e-17
10x10,[0;10],571.383,1e-20,10,2.32324e-17,3.03708e-18,7.8246,8.68601e-18,3.15507e-18,9.13126e-18
10x10,[0;10],571.383,1e-20,20,1.90735e-17,2.48205e-18,15.8152,5.10562e-18,2.3435e-18,5.50287e-18
10x10,[0;10],571.383,1e-20,30,2.11978e-17,2.77621e-18,25.9782,1.16354e-17,1.32332e-18,1.1783e-17
10x10,[0;10],571.383,1e-20,50,1.45419e-17,1.98791e-18,39.1973,9.46691e-18,1.86459e-18,9.64141e-18
10x10,[0;10],571.383,1e-20,100,2.01458e-17,2.756e-18,82.7074,1.05181e-17,2.47817e-18,1.06578e-17

10x10,[0;10],571.383,1e-15,1,1.95834e-17,2.60641e-18,1.4256,3.82569e-18,2.17498e-18,4.72688e-18
10x10,[0;10],571.383,1e-15,5,2.16671e-17,2.82581e-18,5.155,1.27547e-17,3.30724e-18,1.29566e-17
10x10,[0;10],571.383,1e-15,10,2.25074e-17,2.92087e-18,9.367,1.36391e-17,2.56472e-18,1.38696e-17
10x10,[0;10],571.383,1e-15,20,1.92192e-17,2.58015e-18,15.761,9.46896e-18,2.30354e-18,9.67495e-18
10x10,[0;10],571.383,1e-15,30,2.16502e-17,2.87334e-18,23.5219,7.11878e-18,2.5938e-18,7.47588e-18
10x10,[0;10],571.383,1e-15,50,1.85026e-17,2.53195e-18,39.6124,1.373e-17,1.53253e-18,1.40501e-17
10x10,[0;10],571.383,1e-15,100,1.54499e-17,2.25182e-18,83.1201,9.86945e-18,2.30911e-18,9.99158e-18

10x10,[0;10],571.383,1e-10,1,2.48519e-17,3.31672e-18,0.8879,1.40003e-17,1.69234e-18,1.42349e-17
10x10,[0;10],571.383,1e-10,5,1.81604e-17,2.46573e-18,4.1991,1.79665e-17,1.58774e-18,1.80739e-17
10x10,[0;10],571.383,1e-10,10,2.15434e-17,3.10388e-18,8.5597,9.00126e-18,3.17105e-18,9.19201e-18
10x10,[0;10],571.383,1e-10,20,1.79317e-17,2.32175e-18,17.5811,1.34482e-17,1.81376e-18,1.36022e-17
10x10,[0;10],571.383,1e-10,30,1.68441e-17,2.16566e-18,23.4937,1.49599e-17,2.69605e-18,1.51842e-17
10x10,[0;10],571.383,1e-10,50,1.90515e-17,2.46826e-18,39.2609,1.0755e-17,2.48365e-18,1.08984e-17
10x10,[0;10],571.383,1e-10,100,2.62462e-17,3.38421e-18,78.7452,1.14163e-17,1.81934e-18,1.17015e-17

10x10,[0;10],571.383,1e-05,1,2.94518e-07,3.89862e-08,0.7827,7.70834e-08,7.92441e-09,7.70671e-08
10x10,[0;10],571.383,1e-05,5,1.90549e-17,2.58426e-18,3.8316,1.72445e-17,2.3658e-18,1.74279e-17
10x10,[0;10],571.383,1e-05,10,1.75319e-17,2.35206e-18,11.1325,1.39083e-17,2.18036e-18,1.40745e-17
10x10,[0;10],571.383,1e-05,20,1.95868e-17,2.48436e-18,20.6809,1.70162e-17,2.90756e-18,1.71461e-17
10x10,[0;10],571.383,1e-05,30,1.63071e-17,2.2504e-18,27.4587,1.09135e-17,2.09882e-18,1.11815e-17
10x10,[0;10],571.383,1e-05,50,2.42489e-17,3.00121e-18,39.1831,1.14228e-17,2.47541e-18,1.17091e-17
10x10,[0;10],571.383,1e-05,100,1.6612e-17,2.21411e-18,92.3069,1.18002e-17,1.86848e-18,1.19876e-17

10x10,[0;100],6.33958,1e-20,1,1.76752e-16,2.44255e-17,0.9458,1.22154e-17,2.2899e-17,1.22238e-17
10x10,[0;100],6.33958,1e-20,5,2.22316e-16,2.96846e-17,4.9135,1.77043e-17,2.56862e-17,1.76917e-17
10x10,[0;100],6.33958,1e-20,10,2.60317e-16,3.30588e-17,9.6034,2.11185e-17,2.69999e-17,2.11221e-17
10x10,[0;100],6.33958,1e-20,20,2.26788e-16,2.93422e-17,20.4004,1.91024e-17,2.88194e-17,1.91111e-17
10x10,[0;100],6.33958,1e-20,30,2.73924e-16,3.34134e-17,29.251,1.92541e-17,2.19427e-17,1.92142e-17
10x10,[0;100],6.33958,1e-20,50,2.48987e-16,3.29195e-17,40.6265,1.97767e-17,3.38605e-17,1.97794e-17
10x10,[0;100],6.33958,1e-20,100,1.88407e-16,2.67641e-17,89.865,1.49262e-17,1.65709e-17,1.49044e-17

10x10,[0;100],6.33958,1e-15,1,2.51399e-16,3.19445e-17,1.8263,2.22299e-17,2.56862e-17,2.22529e-17
10x10,[0;100],6.33958,1e-15,5,1.74719e-16,2.35521e-17,5.0039,1.91885e-17,1.58279e-17,1.91774e-17
10x10,[0;100],6.33958,1e-15,10,1.88651e-16,2.4115e-17,11.2925,1.7602e-17,2.07624e-17,1.76431e-17
10x10,[0;100],6.33958,1e-15,20,2.24864e-16,3.18413e-17,19.6005,1.85689e-17,3.72865e-17,1.85834e-17
10x10,[0;100],6.33958,1e-15,30,1.91768e-16,2.55474e-17,24.6828,1.56569e-17,2.49734e-17,1.57073e-17
10x10,[0;100],6.33958,1e-15,50,2.18169e-16,2.83637e-17,39.0603,1.58871e-17,2.91955e-17,1.58711e-17
10x10,[0;100],6.33958,1e-15,100,2.30447e-16,2.97737e-17,78.8116,1.38658e-17,2.35948e-17,1.38711e-17

10x10,[0;100],6.33958,1e-10,1,3.18593e-16,4.26633e-17,0.795,1.40917e-17,2.4792e-17,1.41064e-17
10x10,[0;100],6.33958,1e-10,5,1.96485e-16,2.57426e-17,3.9098,1.73198e-17,1.94722e-17,1.73459e-17
10x10,[0;100],6.33958,1e-10,10,2.49963e-16,3.1027e-17,7.9057,1.2326e-17,2.94009e-17,1.23332e-17
10x10,[0;100],6.33958,1e-10,20,2.60209e-16,3.45737e-17,15.9672,1.92012e-17,2.86755e-17,1.92427e-17
10x10,[0;100],6.33958,1e-10,30,2.26625e-16,3.07937e-17,23.5511,2.05881e-17,3.06904e-17,2.05842e-17
